from;to;amount;
0x56178a0d5f301baf6cf3e1cd53d9863437345bf9;0x8d90113a1e286a5ab3e496fbd1853f265e5913c6;4661.225588;
0x8d90113a1e286a5ab3e496fbd1853f265e5913c6;0x16813e8e27777be033dcabf62092b3ef961a132a;4647.241911;
0x11b815efb8f581194ae79006d24e0d814b7697f6;0x2a6812a728c61b1f26ffa0749377d6bd7bf7f1f8;56872.362589;
0xe18be8ea5613a4c533683fb747cf26c82bad2452;0x71a22d79ff6483f6855b99727902a043ab6a101c;9948;
0x690f188554ddea41987cb39989b6f15dd9f6d66f;0xb52d2541270745d9767c3918f829c2a285c26443;0;
0xee814e8f194042a8edc98b9873550dbf207e00c0;0xd3706b0ddabdc7d0a78f67ef1db8d39d07859ab3;0;
0x96e154df01476d412b232547894b8f91502b1d06;0x209c689ca9df829ef03165e73f333f9f9de19d3a;0;
0xec30d02f10353f8efc9601371f56e808751f396f;0x32905928cb1930ebb31fe52d255c2b902bbf5fed;260;
0xc8f1eee3d4897d9aa7373da7d09ada8f3992395e;0xb3abc65560cb6bd1042e830861c741349cab33b2;800;
0x9696f59e4d72e237be84ffd425dcad154bf96976;0x1629fbafc730ed5c05f10bd20c6008d912dfa090;24938.021467;
0x2f56840f71074de11177828c20a6e964388a8233;0xd7dd9155dba61fd188aa94ae46b0cd2d8eacb540;2965.834479;
0x1ec79892b66bee67d5faa0993dcb2aac7f6f8d1a;0x689af28b8eb16667f6c7875947cef94f64757c94;6028.219368;
0xdfd5293d8e347dfe59e90efd55b2956a1343963d;0x41422a34d9337ac3196ccb6501496a01113ccade;350.8;
0x43aca4e74a6f6cd10fb9bc62e6775a5973433fe3;0xd52740baef03b2b5d782967076b760ec82fce61f;372.780371;
0x9696f59e4d72e237be84ffd425dcad154bf96976;0x7ce892478e460879fae2843b8e148780c3e3e1ed;4582.8;
0x8eb871bbb6f754a04bca23881a7d25a30aad3f23;0xe1fee54204965439091b5e86dcc8599934b8ecb1;1924.033401;
0x3af630e536ce06003b97683cb4f810b7ea0b3322;0xd6a3ad3c7a2b119294542ca714305fe50a9d3662;500;
0xcfc0f98f30742b6d880f90155d4ebb885e55ab33;0xc031309e23aafce6cd9f9e16b2b3c828cc18ba32;189.8;
0x7101ada3274376566c238676992e1bf8827a70c6;0x352ddbe66ab447778a3098274ecb1f810c225679;15;
0x11b815efb8f581194ae79006d24e0d814b7697f6;0xf87d7fb5540966b495da294ca5f6d88d0035eeb9;3323.992751;
0x8c8d7c46219d9205f056f28fee5950ad564d7465;0x45c8e68388dda9f871e3946841e9eb1514fe2d2b;140.8149;
0x46340b20830761efd32832a74d7169b29feb9758;0x49496621e7f90fcdf31a87d2691a157f577638db;90;
0x839d4641f97153b0ff26ab837860c479e2bd0242;0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852;800;
0x54e93b0ff034c769d598638a0516c1d6a4ae65d8;0x96fdc631f02207b72e5804428dee274cf2ac0bcd;1995.8;
0x46340b20830761efd32832a74d7169b29feb9758;0x82e391844c117c8dd09a7be5d54e98585c3201a4;530.14;
0x46340b20830761efd32832a74d7169b29feb9758;0x1d98c49b156e87f667919beb98e22b7618ea959a;7815.27;
0x29a60d4780aef036750db44eb76ce2b47b0eab6f;0x045bd7ff8309149712e271fbd2acc497f4cfb2c1;292.336498;
0xf60c2ea62edbfe808163751dd0d8693dcb30019c;0xde605439a147d05508fd41561c394ac1dade837d;427.260778;
0x9efb983b92a5dd8cd713df11c326874c88f98d73;0x95f8030e57343f4e30e916bc3e045ac9bba417ba;201;
0xf89d7b9c864f589bbf53a82105107622b35eaa40;0x7811a94a885507de43cd8c15ec3e3db3b323fdbc;56.0193;
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98;0x8fbc0f7a0c25d46edc5fceb4747e7c216f389fb0;228.188902;
0x3f47edcd1821069cf766845a9b4551b128a90d23;0xb60c61dbb7456f024f9338c739b02be68e3f545c;0.323;
0xe7b88f213274882de9ae5cf51dd70ddc74750e27;0x2fe5dbe5b4cdf1a032ab230f258d129b38faf79f;15512.88;
0x9481c11d6b6792f822f56c58a53cccf52fc66470;0xfed2a293a67e115f2318b19cad01b1ceef4d46af;30;
0xa4f1ad04fe4f0bf1fcab3393829420db6dfc517c;0x9d11f86874198590c6e168e02000c9da8ffd9baf;1547;
0x9510c90fa9629bf547e18a94a614b2a421bcbe26;0x3735489249c6752d84b3eba12a2cff873e1af41e;130.738;
0x727aacfd517954d6726e2e61aaf88ecb93cfb810;0xef8801eaf234ff82801821ffe2d78d60a0237f97;595.8;
0xf8b721bff6bf7095a0e10791ce8f998baa254fd0;0x11b815efb8f581194ae79006d24e0d814b7697f6;51752.72714;
0x474ac5cb62d7acedc9990d4daafa0c39d9478fbb;0x111a1dd8cc65593a3d64a71a005c106bf84ee163;19;
0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;0x68b1f66b0ef9b0b2b7d45901616b222dca690bd4;36.758894;
0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;0x83c1bd3a989375e6943e5ed05caf9f936439b6c3;46.969872;
0xef8801eaf234ff82801821ffe2d78d60a0237f97;0x38e15c44672f492576969cd45040eaa4cb4cef13;200;
0x48da0965ab2d2cbf1c17c09cfb5cbe67ad5b1406;0x84d99aa569d93a9ca187d83734c8c4a519c4e9b1;10048.757104;
0x84d99aa569d93a9ca187d83734c8c4a519c4e9b1;0xa88800cd213da5ae406ce248380802bd53b47647;10036.074166;
0xa88800cd213da5ae406ce248380802bd53b47647;0x6c46f4eb4064eb55889c567c070140758b7e2ebd;10036.074166;
0xe18be8ea5613a4c533683fb747cf26c82bad2452;0x71a22d7905c4e05d2fb2f37dca071c46496a101c;0;
0x3af630e536ce06003b97683cb4f810b7ea0b3322;0xd6a3a41c52fc7bbc1c10e34dae2a1166dee23662;0;
0x7101ada3274376566c238676992e1bf8827a70c6;0x352ddbe6967e685084927197ca71832fff225679;0;
0x1ec79892b66bee67d5faa0993dcb2aac7f6f8d1a;0x689af28b4e6af453e0459ea62efe693284757c94;0;
0xafc53db8506736e8264b4629e971a152ec3ff7d4;0x55b4a0dcfadd52d10e84ef9d6bdd5939971e99f7;0;
0xadb235bb5001c2792a6fd7f18bf8f3e1799fedd9;0xd5fbda4c79f38920159fe5f22df9655fde292d47;2316.6;
0xf140ddebb4caba6838c63617105dc2dd2964a3fd;0xe759edd15063d2e18d563debfdc822498b1eb564;126.592147;
0x3018018c44338b9728d02be12d632c6691e020d1;0xa1401bd05f70650da7fc7d0f1abc114e24072b77;130;
0x4302b54ff22f65b0490aed5f09c5edbfbfafac88;0x074b696225027ebe830c1d123b5f7c2e34b03196;404.83;
0x0fc25243cefbdf4c8d6439826d02e3719cb0b622;0x27fd43babfbe83a81d14665b1a6fb8030a60c9b4;1927.841993;
0x6c22b41c7ec5b7a9913fff6e8ba71ac0c0631961;0x27fd43babfbe83a81d14665b1a6fb8030a60c9b4;222.520849;
0x189ba9dd15829f54ed32b612a6bb6e534f5a663a;0xed3ed2c2062ebf56a03e1fc673a6ba6383a3e37c;1003;
0x7befa441e85108087c4d0d84e6b6aece8aa5378d;0xfaaa49876eb0267b522d3ba2c6c3c523409e004d;145;
0xbf42bb7563f41020c4b194545dc1ddca18c52c92;0xfb4a6b58ec4be2a65aac55790e4ef3c5d956ddab;3201.127539;
0xdfd5293d8e347dfe59e90efd55b2956a1343963d;0xd6f61729fd0ffc752b58053ca134b78fb7db0618;16909.8;
0x847443deeeb7ada90587a1b1c7cab7311bc33cb5;0x849a02be4c2ec8bbd06052c5a0cd51147994ad96;537.85;
0x1fd73bc937822c3886f853b115e8204d5fa7cbc5;0x974caa59e49682cda0ad2bbe82983419a2ecc400;7487.244325;
0x11b815efb8f581194ae79006d24e0d814b7697f6;0x7e79053f5d8b542e36485cc4b2bbb221e76d8d6a;1090.567189;
0x08b924ef9fca9a20eb0865a4d4311070f468e722;0x74de5d4fcbf63e00296fd95d33236b9794016631;2081.287486;
0x74de5d4fcbf63e00296fd95d33236b9794016631;0x56178a0d5f301baf6cf3e1cd53d9863437345bf9;2081.287486;
0x28c6c06298d514db089934071355e5743bf21d60;0xf8a551d0dd38d4b92e037487d7b3b239999dad1a;153.987783;
0xa1401bd05f70650da7fc7d0f1abc114e24072b77;0xd9b2bc89b9105cf50ca7632597276297272bd0b2;130;
0x3d55ccb2a943d88d39dd2e62daf767c69fd0179f;0xd8d6ffe342210057bf4dcc31da28d006f253cef0;5696.183814;
0x974caa59e49682cda0ad2bbe82983419a2ecc400;0x1b1d41b4d3832e453707eb2ed8d952c1f4c1cdd4;210;
0x51bd8ae96f11b6e5d328d961ef6afadc22bdbf78;0x89e9d76d6f79a6fbc4ea8189e56af13fcfaa03d9;205;
0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852;0xfdbbd39d8b737aaff9732a8de563f22d534cbeea;593.379001;
0x974caa59e49682cda0ad2bbe82983419a2ecc400;0x1d2dde8ac4f90886202a24f6bf8a3950172a0ddf;14.5;
0xf89d7b9c864f589bbf53a82105107622b35eaa40;0x79219dfadcfeaeabdb84080a967e096acca942bf;906.0438;
0x65b28a55f97489c75d636690eaf76ab1b765b6db;0x78c6893294b6860695c8e0fca725af5852fb2d89;102;
0x2ba9ae1ff4eb60396e9dfe0ab24d35a069545299;0x491ddecd3de779aacf20192847476ac9e9cedeee;30;
0x1440ec793ae50fa046b95bfeca5af475b6003f9e;0x680a1e5202e1cc6477629e274f2309a3a28271ec;33.72;
0x7101ada3274376566c238676992e1bf8827a70c6;0x16a01661fc44ab5c2183966585bd0e80f8e14576;1;
0x9481c11d6b6792f822f56c58a53cccf52fc66470;0xfed675b24b8c5cf0623abf854ab623e251ec46af;0;
0x474ac5cb62d7acedc9990d4daafa0c39d9478fbb;0x111a46fe6de172273d82771e96f47b606347e163;0;
0x0fc25243cefbdf4c8d6439826d02e3719cb0b622;0x27fd43bad5719a8f4bc8bacba3e8d1637860c9b4;0;
0x9510c90fa9629bf547e18a94a614b2a421bcbe26;0x373936a8488047f98b01c3e2abdffa0bdbc8f41e;0;
0x29fe1b0ebe14ee6ddedb335fd45dcaf53c532d08;0xa8ecb9c4d42acad0a6a2cb2d36d4b261126255a0;10;
0xffd0ecee885fcd2ebce0fec9add69bf1ed03194b;0xe2d3369dc07442ad8d004f1482df9308b251546c;16687.677379;
0x89e51fa8ca5d66cd220baed62ed01e8951aa7c40;0xc13ed152e85bb502e88ed13e394f9ed441c0f90c;18996.45;
0x22648c12acd87912ea1710357b1302c6a4154ebc;0x1fc4213743a6675cd6a3822436158cb28ef34e7a;240.236659;
0x833853ee1676b7e1281e873e660e9f0022d42a2f;0xbd9b34ccbb8db0fdecb532b1eaf5d46f5b673fe8;1;
0x87d9da48db6e1f925cb67d3b7d2a292846c24cf7;0x66e32d1b776a43935ed20e8dc39a27a140d31c8f;351.629611;
0x77134cbc06cb00b66f4c7e623d5fdbf6777635ec;0x68c9d9bbf1219c0f52587eac00a1a3126d778a95;327.945486;
0xa92073fa887aeff2e8bfeacaf475b781532d64e1;0xbd9b34ccbb8db0fdecb532b1eaf5d46f5b673fe8;300.8;
0xfed2a293a67e115f2318b19cad01b1ceef4d46af;0xd30b438df65f4f788563b2b3611bd6059bff4ad9;30;
0x81a8465c7fc2a05c5b1816752e2e46e5cdd8f2c9;0x815dcd4fecab61415ce441837b4e3faea8bfbc6e;1025;
0xc4a5dbd964bc70de4a7971268aa40702a40bf0bb;0x5a32f5fcf38941d7f4a1ff25350f3c9bd5fbd24a;38539;
0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;0xd6a137606269a950395f3ff833d45ffe82dc3fba;5.881903;
0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;0xc487348653d26976da73ce96da6ca2507a7d9b3a;24.996875;
0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;0x91e9e62654d29e5e56139021b806747d8eaebf5f;228.061492;
0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;0x4e78bdba5ab2ed2b74a194a31e5dd0c152115b79;249.968754;
0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;0x9ad9567c9964d54847a343423669fd7c170a45bf;461.075059;
0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;0x5f16d81e0e4def1711212d7780c85c72fc3d8df8;499.937508;
0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;0x93afc7bff3c2574a1856e733ef14e7ef0146c0d2;2707.088967;
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986;0xbc194492e897718c2c35d8fe9c177b78fea48b7c;32.25;
0xe50b601e28c71a83df890b84089570e987266c9c;0xac9c07b5f6a87732d8b550809ca99ee767f3a9d5;8323;
0x65ae0ed283fa71fd0d22f13512d7e0bd9e54c14a;0x63a65a174cc725824188940255ad41c371f28f28;96680.000009;
0x5050e08626c499411b5d0e0b5af0e83d3fd82edf;0x11b815efb8f581194ae79006d24e0d814b7697f6;47758.660173;
0x46340b20830761efd32832a74d7169b29feb9758;0x9a303cfac27991966aee0dd38deeb3970ffbbced;83;
0x045bd7ff8309149712e271fbd2acc497f4cfb2c1;0x09605baedeba88e0d51f94f52c3da3546ee2d32d;292.336498;
0xdfd5293d8e347dfe59e90efd55b2956a1343963d;0xb9e62295aeb029e6fb9ddc62eb129644916d8194;3374.66652;
0xcfc0f98f30742b6d880f90155d4ebb885e55ab33;0x0881e6a471a75d9d1946f4951db232f8a606d478;89.83;
0xaf0b0000f0210d0f421f0009c72406703b50506b;0x74de5d4fcbf63e00296fd95d33236b9794016631;561.606108;
0xaf0b0000f0210d0f421f0009c72406703b50506b;0xad30f7eebd9bd5150a256f47da41d4403033cdf0;0.393124;
0x74de5d4fcbf63e00296fd95d33236b9794016631;0xd1168fc28a3094079886e3962840fb00535bb3a9;561.606108;
0x7743610d6c65008c0ba16d73cf6424fd2e70ae3b;0x3f83adcf30db97625091a05f4934c03136fdaef4;2.090742;
0x7743610d6c65008c0ba16d73cf6424fd2e70ae3b;0xdcefdb1796a840ba9700fa4ffd7913d4d6cfa042;98.414726;
0x3b7e38dae903263c63a87d805bff14096c6ac999;0x7cea8a6da079dc7501d4eb2bbc937e70a2764cef;200;
0x7cea8a6da079dc7501d4eb2bbc937e70a2764cef;0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852;200;
0x1d98c49b156e87f667919beb98e22b7618ea959a;0x15ce9a058af740a0440a40beb425bae8260f81c6;7815.27;
0xffd0ecee885fcd2ebce0fec9add69bf1ed03194b;0xe2d32312e245ca65036d7f6736d00bfbd454546c;0;
0x29fe1b0ebe14ee6ddedb335fd45dcaf53c532d08;0xa8ecb9c4550677615f7ed84a630aacefeb6255a0;0;
0x189ba9dd15829f54ed32b612a6bb6e534f5a663a;0xed3ed2c2797ac7908bf73b2e4c96548affa3e37c;0;
0x65b28a55f97489c75d636690eaf76ab1b765b6db;0x78c675f2dd85f3b6e9ded763ebec2459805b2d89;0;
0x7101ada3274376566c238676992e1bf8827a70c6;0x16af6ebfb7f4c54bffe62bc3ba4902f420e04576;0;
0x83c672932d131989d642c28aae4341f06aee9090;0x11b815efb8f581194ae79006d24e0d814b7697f6;332.784604;
0x9e51b78d1b957093ad6a4281a6a3739005d3da87;0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852;2012.716979;
0x79920238dfd9e66e4566abd5ac3bad840b3d4e15;0xa6eb38fb69550ef5ce7a11b2a73cece361667896;1154.1879;
0xb8001c3ec9aa1985f6c747e25c28324e4a361ec1;0x089a172eee53e287a13a02e086d16ac0c513a0c7;159.499;
0x8e6503ec8aa8b8ee04f34049f6aff6d9789aaa10;0x587cd4b3eeab607cf682977aac5abf0edc35916d;1;
0x7743610d6c65008c0ba16d73cf6424fd2e70ae3b;0xabfd8e27afc48a51ee6983572b9075827363b8e8;1.72915;
0x5050e08626c499411b5d0e0b5af0e83d3fd82edf;0x11b815efb8f581194ae79006d24e0d814b7697f6;89925.897019;
0x78c6893294b6860695c8e0fca725af5852fb2d89;0xa7fb5ca286fc3fd67525629048a4de3ba24cba2e;102;
0xdfd5293d8e347dfe59e90efd55b2956a1343963d;0xa385d2c9919107c25ce535a989922cf5441e9091;93.8;
0x35a841e70ee2820c0abe24c51a17ef64a69b142c;0x4ad8d9cf9424b477e77a0d7c339c4de792b92fc6;4176.51;
0x46705dfff24256421a05d056c29e81bdc09723b8;0xed7458cd817718d18644871c37913bfb9742a838;2905.086559;
0x889bd932fed626b87bdfe72dca3c07649d4f3fb5;0xe1c590ae55ed54bdaa536c93a149697ec57b152b;49.495298;
0x4f57ce6b121de8c7fa6d1ee50e5cd3d9084fe3d6;0x7cc660b129d7dfbb7944b5b7007c4da436501408;52;
0xf78a07ba370f9518255dba9d1d1d793386538160;0x972ea2f3ce51dff2810e6c22e4a08b812e542059;9;
0xd079663f011e10c6f10bef181c6bf385bc1cb174;0xb3c839dbde6b96d37c56ee4f9dad3390d49310aa;22.703964;
0x7743610d6c65008c0ba16d73cf6424fd2e70ae3b;0xb3ab34c1fad539e5dd38553146424a015742e79d;4.283934;
0x9507c04b10486547584c37bcbd931b2a4fee9a41;0xd51a44d3fae010294c616388b506acda1bfaae46;49837.684;
0x46340b20830761efd32832a74d7169b29feb9758;0x6c58bea9e64a2df509d8d269f1d35db0c72b9298;106.5;
0x46340b20830761efd32832a74d7169b29feb9758;0x49ca5f4bd69c2a3dd21738e8d0bcbc41c05312fc;50;
0x46340b20830761efd32832a74d7169b29feb9758;0x7c6e40b7e4234b689c1b098dc4d7a4f8e189b83d;2057.08;
0x11b815efb8f581194ae79006d24e0d814b7697f6;0xd1742b3c4fbb096990c8950fa635aec75b30781a;2450.235706;
0xd1742b3c4fbb096990c8950fa635aec75b30781a;0xa88800cd213da5ae406ce248380802bd53b47647;2443.772125;
0xa88800cd213da5ae406ce248380802bd53b47647;0xb20a8b385c6f86e8f99bcae2de4cefdb6507ab69;2443.772125;
0x69b3e8ed2491653d34d448e719ad8ffe9984c167;0x7cc660b129d7dfbb7944b5b7007c4da436501408;603;
0x98c3d3183c4b8a650614ad179a1a98be0a8d6b8e;0x4e68ccd3e89f51c3074ca5072bbac773960dfa36;69459.310243;
0x9507c04b10486547584c37bcbd931b2a4fee9a41;0x11b815efb8f581194ae79006d24e0d814b7697f6;41215.362684;
0x11b815efb8f581194ae79006d24e0d814b7697f6;0x5df6434986b285143b060c0e07e1a8d79f5d1b8b;3558.708972;
0x5df6434986b285143b060c0e07e1a8d79f5d1b8b;0x5de64f9503064344db3202d95ceb73c420dccd57;3542.682299;
0xa69babef1ca67a37ffaf7a485dfff3382056e78c;0x11b815efb8f581194ae79006d24e0d814b7697f6;56237.182944;
0x5050e08626c499411b5d0e0b5af0e83d3fd82edf;0x4e68ccd3e89f51c3074ca5072bbac773960dfa36;94419.893132;
0xf78a07ba370f9518255dba9d1d1d793386538160;0x9725e66d3d99bc725eff90ff6a22b1bc00d92059;0;
0x4f57ce6b121de8c7fa6d1ee50e5cd3d9084fe3d6;0x7cc660b14ec655c0d6caae46fd7ebe7ef8501408;0;
0xc4a5dbd964bc70de4a7971268aa40702a40bf0bb;0x5a327aa1905068fe5246eaa30c21a0d4432dd24a;0;
0xfed2a293a67e115f2318b19cad01b1ceef4d46af;0xd30b438d972fddc4b8b6129dce6e10668fff4ad9;0;
0x8e6503ec8aa8b8ee04f34049f6aff6d9789aaa10;0x587cd4b38fd489c42a60526283c29c6a0935916d;0;
0x0c6f55a1287bfdaf6f4566836e62f82cec575b5d;0x23878914efe38d27c4d67ab83ed1b93a74d4086a;40.058913;
0x97f088b0175a7319059d8e705286aa035077d624;0x614ee992a7db0dd1eea121f32f1cc8387ddc7fd5;5703.40199;
0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;0x87256e9d3005386ccc4777a70df897ffc437e712;87.952154;
0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;0x697d4abe504f62f92ec6ddc9b5751e2ad293078e;999.895011;
0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;0xdb5dadce65632d2493b5bd2dee07fa8509b001ca;1849.75878;
0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;0x3ae0b9587d90906073013d6a2359949f0da3bff8;4985.509505;
0x4c9af439b1a6761b8e549d8d226a468a6b2803a8;0x30fac494a4516e2acfec6b79ff99faf3390205b1;45;
0xa299c04eb002e667bcb6c0d38a024eb5022a5e1a;0x190a3800f15121bd66f12c19b7841307f707e45e;503.5;
0xa299c04eb002e667bcb6c0d38a024eb5022a5e1a;0x7231b438c68264a3c1f85aea8974d15658f6ae7a;254.76;
0xa69babef1ca67a37ffaf7a485dfff3382056e78c;0x4e68ccd3e89f51c3074ca5072bbac773960dfa36;134927.597022;
0xa69babef1ca67a37ffaf7a485dfff3382056e78c;0x11b815efb8f581194ae79006d24e0d814b7697f6;101713.441135;
0x56178a0d5f301baf6cf3e1cd53d9863437345bf9;0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852;30523.574998;
0x5050e08626c499411b5d0e0b5af0e83d3fd82edf;0xd51a44d3fae010294c616388b506acda1bfaae46;71687.396608;
0xe2b8eb988735f7709d08b7d07b41460073904830;0x1a349a3397a8431eed8d94a05f88f9001117fcaa;6045.968281;
0x11b815efb8f581194ae79006d24e0d814b7697f6;0x5df6434986b285143b060c0e07e1a8d79f5d1b8b;2370.711544;
0x5df6434986b285143b060c0e07e1a8d79f5d1b8b;0x5de64f9503064344db3202d95ceb73c420dccd57;2354.787899;
0x11b815efb8f581194ae79006d24e0d814b7697f6;0x07f3d316630719f4fc69c152f397c150f0831071;1663.082365;
0x9696f59e4d72e237be84ffd425dcad154bf96976;0x24f4816c0c87d75e0b2f3c5f86d29ca879437500;999.888164;
0x1957b757b0246948ef3a67e5d8b4a46710926622;0xf89d7b9c864f589bbf53a82105107622b35eaa40;440469.388624;
0xf784bc94626eb459fa2754b82716efb8c028d2ea;0xf89d7b9c864f589bbf53a82105107622b35eaa40;29374.762571;
0xbe7396f2e8a77c460b354427665e2649d3a63bb4;0xf89d7b9c864f589bbf53a82105107622b35eaa40;1195.0408;
0x1c685b383b2fef59335b256623896e6318d05e65;0xf89d7b9c864f589bbf53a82105107622b35eaa40;996.739704;
0xb622d5573e20e8227e09b761a5f3dc7fd726a76a;0xf89d7b9c864f589bbf53a82105107622b35eaa40;2500.8;
0xf16b766c16d20895ac022ffc667fce2809c94ed5;0xf89d7b9c864f589bbf53a82105107622b35eaa40;985.921413;
0xa034da4830f0adf1c20e2dc178a925d1625eba68;0x06da0fd433c1a5d7a4faa01111c044910a184553;1;
0x1522900b6dafac587d499a862861c0869be6e428;0x48ec5560bfd59b95859965cce48cc244cfdf6b0c;2284290.97224;
0x9507c04b10486547584c37bcbd931b2a4fee9a41;0x4e68ccd3e89f51c3074ca5072bbac773960dfa36;84247.802488;
0x9507c04b10486547584c37bcbd931b2a4fee9a41;0x11b815efb8f581194ae79006d24e0d814b7697f6;69402.180511;
0x98c3d3183c4b8a650614ad179a1a98be0a8d6b8e;0x06da0fd433c1a5d7a4faa01111c044910a184553;9172.209354;
0x11b815efb8f581194ae79006d24e0d814b7697f6;0x0230ddd838e499865405042560e72aa38324acd1;3108.212075;
0x2e9fe6bfa6aeca85823a274a4163860145579c40;0x069acf904f610cbf8ef1540349092852e46b4e95;1837.98;
0xcb6d89ecdf0cfea95a9f12dd438c770a9face7ca;0xf89d7b9c864f589bbf53a82105107622b35eaa40;850;
0xe5c9965e83338f7eeec58b1fb72bd0b13153c692;0xf89d7b9c864f589bbf53a82105107622b35eaa40;650.26;
0x591dc2fbb97eda4d079a92a9b09d4cdf3721a8bf;0xf89d7b9c864f589bbf53a82105107622b35eaa40;590.65;
0x89e51fa8ca5d66cd220baed62ed01e8951aa7c40;0x400f854bff90914a2891472d414924e97b2f2f39;1999996.45;
0x28c6c06298d514db089934071355e5743bf21d60;0xdb7d61c67afa6ef88e042d91d39f20dcc921822d;185.256687;
0x741b1f94a1588e64d692f159fe9188d1c7d462e7;0x2702c223ce16e88fb67fca7dac74fc93974519ec;50.505051;
0x14c4017f81675f7ac1321218d4a385a2d3117328;0x7312310469e26964062496f55e670e45fa431c3e;3617.13;
0x4c9af439b1a6761b8e549d8d226a468a6b2803a8;0x42bb933d37d4b387612a75ee045c2cb254f72532;46.53;
0x58b704065b7aff3ed351052f8560019e05925023;0x3b5765030e79ea22f42b75e08fe8cb9934d7c35c;9326.15;
0x98c3d3183c4b8a650614ad179a1a98be0a8d6b8e;0x9db9e0e53058c89e5b94e29621a205198648425b;6081.02556;
0x56178a0d5f301baf6cf3e1cd53d9863437345bf9;0x8d90113a1e286a5ab3e496fbd1853f265e5913c6;3671.022436;
0x8d90113a1e286a5ab3e496fbd1853f265e5913c6;0xa2dfce7479f05d6c22392a67884907d5bd45981f;3662.211982;
0x646fbadf122702d6f58cc1500520dc24af45c4bf;0xfc5255ecb6ed2199483f7f3b60c09ef3f2b63506;820.227647;
0xf5e009f59e84775132dd92f4811258557d2eaa2d;0x3416cf6c708da44db2624d63ea0aaef7113527c6;100;
0x3058ef90929cb8180174d74c507176cca6835d73;0x7122db0ebe4eb9b434a9f2ffe6760bc03bfbd0e0;75269.76564;
0x3058ef90929cb8180174d74c507176cca6835d73;0x95c4f5b83aa70810d4f142d58e5f7242bd891cb0;0.752705;
0x7122db0ebe4eb9b434a9f2ffe6760bc03bfbd0e0;0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852;9032.371876;
0x7122db0ebe4eb9b434a9f2ffe6760bc03bfbd0e0;0xb60d9f0d618ff3514b9bc937125116036087fb47;66237.393764;
0x974ec91b515cfc57811627f58c7583277fbe9ae7;0x11b815efb8f581194ae79006d24e0d814b7697f6;973.096767;
0x11b815efb8f581194ae79006d24e0d814b7697f6;0x3d71021345aed9ffab1efd805e58aec9c857d525;1768.198306;
0x9578102d40b1794dfe0846b0174d7c3793861774;0xbd9b34ccbb8db0fdecb532b1eaf5d46f5b673fe8;599.8;
0x8ffcc8863c590674544b1bbe0d194c2aa5111127;0x546e7f645c3fa03b6826ac880483eba5ccb7e727;20005;
0x11b815efb8f581194ae79006d24e0d814b7697f6;0xb23ffcaa4e33fe23252b0a194138bdff60054acc;117.08599;
0xcfc0f98f30742b6d880f90155d4ebb885e55ab33;0x2b237fe9a51c511b9f296dd8fb497ce3c4f8dcef;926.76;
0x79219dfadcfeaeabdb84080a967e096acca942bf;0x47da741e9fada9aff75c0f2df69e9cd2b216b225;906.0438;
0x4c9af439b1a6761b8e549d8d226a468a6b2803a8;0x5999502fca49776dd42422da0d92547677529ca7;92.54;
0x56178a0d5f301baf6cf3e1cd53d9863437345bf9;0xdecf04ca46d287b3cb99692ad512e568ba276140;1226.343571;
0xdecf04ca46d287b3cb99692ad512e568ba276140;0x84d99aa569d93a9ca187d83734c8c4a519c4e9b1;1226.343571;
0x84d99aa569d93a9ca187d83734c8c4a519c4e9b1;0xa88800cd213da5ae406ce248380802bd53b47647;1202.421331;
0xa88800cd213da5ae406ce248380802bd53b47647;0xffd2f3d186b773060724dc301662218767472c5f;1202.421331;
0xa81011ae274ef6debd3bdab634102c7b6c2c452d;0xe75359510e998b706b6288271d8e35e3ec281e7a;961.729927;
0xa81011ae274ef6debd3bdab634102c7b6c2c452d;0x6064fd1b03bf6a7f042c56639dfce37e25ad17ce;110.010434;
0x945bcf562085de2d5875b9e2012ed5fd5cfab927;0xe66b31678d6c16e9ebf358268a790b763c133750;115.901735;
0xe66b31678d6c16e9ebf358268a790b763c133750;0x0347c6925f5c75412cc47008789f2d4175cbf198;115.901735;
0x91e77edb7c405d188172d07fabc6a5233220587d;0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98;337.499114;
